sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,infer_ms
patient0127_4CH_ED_f000__lv,patient0127_4CH_ED_f000,patient0127_4CH_ED_f000__lv,1,LV,0,#1f77b4,669,551,"[140, 291, 395, 435]",0.8659897384378268,0.7636524710498754,293.581833015196
patient0127_4CH_ED_f000__la,patient0127_4CH_ED_f000,patient0127_4CH_ED_f000__la,3,LA,0,#2ca02c,669,551,"[379, 313, 511, 434]",0.8528425217167572,0.7434397960715674,294.59979198873043
patient0127_4CH_ES_f000__lv,patient0127_4CH_ES_f000,patient0127_4CH_ES_f000__lv,1,LV,0,#1f77b4,669,551,"[141, 307, 363, 422]",0.8372734436564683,0.7200948830906133,298.1269999872893
patient0127_4CH_ES_f000__la,patient0127_4CH_ES_f000,patient0127_4CH_ES_f000__la,3,LA,0,#2ca02c,669,551,"[342, 307, 507, 444]",0.9067828833835718,0.8294627568494063,323.8722090027295
patient0128_2CH_ED_f000__lv,patient0128_2CH_ED_f000,patient0128_2CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[86, 254, 349, 398]",0.8659172113289993,0.7635396815639751,338.2899590069428
patient0128_2CH_ED_f000__la,patient0128_2CH_ED_f000,patient0128_2CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[324, 300, 479, 444]",0.8885900296482292,0.7995159782191301,338.247167004738
patient0128_2CH_ES_f000__lv,patient0128_2CH_ES_f000,patient0128_2CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[90, 267, 321, 388]",0.863395658175464,0.7596272743332628,338.8719159993343
patient0128_2CH_ES_f000__la,patient0128_2CH_ES_f000,patient0128_2CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[300, 281, 475, 422]",0.9198384785723799,0.8515749360861263,341.9029579963535
patient0128_4CH_ED_f000__lv,patient0128_4CH_ED_f000,patient0128_4CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[81, 220, 349, 441]",0.8003885156620607,0.6672064465136647,342.25799998966977
patient0128_4CH_ED_f000__la,patient0128_4CH_ED_f000,patient0128_4CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[309, 332, 486, 459]",0.8845653386207681,0.7930229974448434,339.754750020802
patient0128_4CH_ES_f000__lv,patient0128_4CH_ES_f000,patient0128_4CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[76, 240, 320, 411]",0.8008810419882757,0.6678912351751034,357.8356659854762
patient0128_4CH_ES_f000__la,patient0128_4CH_ES_f000,patient0128_4CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[293, 295, 486, 455]",0.9049822679699193,0.826454441328715,387.3637919896282
patient0129_2CH_ED_f000__lv,patient0129_2CH_ED_f000,patient0129_2CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[85, 206, 366, 365]",0.8990501051410487,0.816613098688072,350.4689590190537
patient0129_2CH_ED_f000__la,patient0129_2CH_ED_f000,patient0129_2CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[332, 241, 474, 372]",0.8887745815693077,0.7998148411908561,338.32454099319875
patient0129_2CH_ES_f000__lv,patient0129_2CH_ES_f000,patient0129_2CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[94, 229, 329, 345]",0.833657347827323,0.7147619494789582,334.58550000796095
patient0129_2CH_ES_f000__la,patient0129_2CH_ES_f000,patient0129_2CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[311, 243, 478, 405]",0.8793602177982257,0.7846948071668107,325.5155840306543
patient0129_4CH_ED_f000__lv,patient0129_4CH_ED_f000,patient0129_4CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[79, 231, 369, 401]",0.8981248435173484,0.8150876605516001,322.1847499953583
patient0129_4CH_ED_f000__la,patient0129_4CH_ED_f000,patient0129_4CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[361, 256, 477, 362]",0.8281095348070889,0.7066441441444193,331.71499997843057
patient0129_4CH_ES_f000__lv,patient0129_4CH_ES_f000,patient0129_4CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[82, 257, 327, 356]",0.779814521882144,0.6390950686326187,321.3060409761965
patient0129_4CH_ES_f000__la,patient0129_4CH_ES_f000,patient0129_4CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[321, 245, 486, 381]",0.8679421100143072,0.7666941043318414,314.1941250069067
patient0130_2CH_ED_f000__lv,patient0130_2CH_ED_f000,patient0130_2CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[74, 252, 375, 420]",0.886072846708186,0.7954495445144137,309.0368339908309
patient0130_2CH_ED_f000__la,patient0130_2CH_ED_f000,patient0130_2CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[375, 272, 486, 397]",0.726281570392735,0.5702057483904741,311.99316697893664
patient0130_2CH_ES_f000__lv,patient0130_2CH_ES_f000,patient0130_2CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[78, 272, 332, 403]",0.8054851444006221,0.6743199053782529,310.70291699143127
patient0130_2CH_ES_f000__la,patient0130_2CH_ES_f000,patient0130_2CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[332, 275, 466, 393]",0.846329499323475,0.7335972436040367,319.56883397651836
patient0130_4CH_ED_f000__lv,patient0130_4CH_ED_f000,patient0130_4CH_ED_f000__lv,1,LV,0,#1f77b4,591,487,"[72, 252, 382, 409]",0.9026887252961948,0.8226368817178872,324.1139999590814
patient0130_4CH_ED_f000__la,patient0130_4CH_ED_f000,patient0130_4CH_ED_f000__la,3,LA,0,#2ca02c,591,487,"[367, 255, 486, 377]",0.8341968911917865,0.7155555555557813,337.854333978612
patient0130_4CH_ES_f000__lv,patient0130_4CH_ES_f000,patient0130_4CH_ES_f000__lv,1,LV,0,#1f77b4,591,487,"[74, 271, 333, 385]",0.808353233132039,0.6783497053046451,319.71337500726804
patient0130_4CH_ES_f000__la,patient0130_4CH_ES_f000,patient0130_4CH_ES_f000__la,3,LA,0,#2ca02c,591,487,"[332, 268, 483, 388]",0.84923898906821,0.7379803286702071,312.2366250026971
patient0131_2CH_ED_f000__lv,patient0131_2CH_ED_f000,patient0131_2CH_ED_f000__lv,1,LV,0,#1f77b4,748,616,"[96, 300, 386, 454]",0.8338912800892979,0.7151059466849721,315.6454170239158
patient0131_2CH_ED_f000__la,patient0131_2CH_ED_f000,patient0131_2CH_ED_f000__la,3,LA,0,#2ca02c,748,616,"[381, 325, 448, 438]",0.8644347404174048,0.7612373953174479,318.7919170013629
patient0131_2CH_ES_f000__lv,patient0131_2CH_ES_f000,patient0131_2CH_ES_f000__lv,1,LV,0,#1f77b4,748,616,"[91, 309, 344, 414]",0.7602384967478439,0.6132135049795419,323.9371670060791
patient0131_2CH_ES_f000__la,patient0131_2CH_ES_f000,patient0131_2CH_ES_f000__la,3,LA,0,#2ca02c,748,616,"[328, 297, 473, 433]",0.8374058815173188,0.7202908291075211,327.06487498944625
patient0131_4CH_ED_f000__lv,patient0131_4CH_ED_f000,patient0131_4CH_ED_f000__lv,1,LV,0,#1f77b4,748,616,"[98, 288, 381, 434]",0.7767392079914776,0.6349743350444369,325.0039580161683
patient0131_4CH_ED_f000__la,patient0131_4CH_ED_f000,patient0131_4CH_ED_f000__la,3,LA,0,#2ca02c,748,616,"[377, 284, 535, 419]",0.7887396694215558,0.6511727078893118,324.5877920417115
patient0131_4CH_ES_f000__lv,patient0131_4CH_ES_f000,patient0131_4CH_ES_f000__lv,1,LV,0,#1f77b4,748,616,"[110, 293, 347, 406]",0.7947274881517197,0.6593757680021335,327.81641598558053
patient0131_4CH_ES_f000__la,patient0131_4CH_ES_f000,patient0131_4CH_ES_f000__la,3,LA,0,#2ca02c,748,616,"[343, 265, 545, 408]",0.875497497253113,0.7785642940896432,325.77437500003725
patient0132_2CH_ED_f000__lv,patient0132_2CH_ED_f000,patient0132_2CH_ED_f000__lv,1,LV,0,#1f77b4,473,389,"[63, 184, 307, 360]",0.8584558823529629,0.7520128824477317,331.7408749717288
patient0132_2CH_ED_f000__la,patient0132_2CH_ED_f000,patient0132_2CH_ED_f000__la,3,LA,0,#2ca02c,473,389,"[296, 256, 325, 349]",0.8472479901056053,0.734978540773954,339.1118749859743
patient0132_2CH_ES_f000__lv,patient0132_2CH_ES_f000,patient0132_2CH_ES_f000__lv,1,LV,0,#1f77b4,473,389,"[84, 208, 260, 333]",0.8120784604913643,0.6836128763414504,330.6608329876326
patient0132_2CH_ES_f000__la,patient0132_2CH_ES_f000,patient0132_2CH_ES_f000__la,3,LA,0,#2ca02c,473,389,"[250, 251, 325, 349]",0.777657799156005,0.63620301959583,325.70254197344184
patient0132_4CH_ED_f000__lv,patient0132_4CH_ED_f000,patient0132_4CH_ED_f000__lv,1,LV,0,#1f77b4,473,389,"[75, 180, 307, 316]",0.9151037101957513,0.8434941835416331,319.5782919647172
patient0132_4CH_ED_f000__la,patient0132_4CH_ED_f000,patient0132_4CH_ED_f000__la,3,LA,0,#2ca02c,473,389,"[299, 202, 388, 309]",0.8183363939333345,0.6925290664214429,312.5325409928337
patient0132_4CH_ES_f000__lv,patient0132_4CH_ES_f000,patient0132_4CH_ES_f000__lv,1,LV,0,#1f77b4,473,389,"[90, 196, 267, 306]",0.857860099056972,0.7510989663777171,312.1501249843277
patient0132_4CH_ES_f000__la,patient0132_4CH_ES_f000,patient0132_4CH_ES_f000__la,3,LA,0,#2ca02c,473,389,"[264, 189, 370, 302]",0.8276519398969345,0.7059780009567613,297.13949997676536
patient0133_2CH_ED_f000__lv,patient0133_2CH_ED_f000,patient0133_2CH_ED_f000__lv,1,LV,0,#1f77b4,719,454,"[62, 339, 327, 514]",0.8265071206767552,0.7043137075986714,324.0615840186365
patient0133_2CH_ED_f000__la,patient0133_2CH_ED_f000,patient0133_2CH_ED_f000__la,3,LA,0,#2ca02c,719,454,"[319, 407, 446, 493]",0.8421599169263632,0.7273542600899577,326.68075000401586
patient0133_2CH_ES_f000__lv,patient0133_2CH_ES_f000,patient0133_2CH_ES_f000__lv,1,LV,0,#1f77b4,719,454,"[69, 365, 282, 490]",0.7781519988285904,0.6368648130394838,317.19604204408824
patient0133_2CH_ES_f000__la,patient0133_2CH_ES_f000,patient0133_2CH_ES_f000__la,3,LA,0,#2ca02c,719,454,"[273, 392, 453, 519]",0.8447333882734045,0.7312021136064829,314.28241601679474
patient0133_4CH_ED_f000__lv,patient0133_4CH_ED_f000,patient0133_4CH_ED_f000__lv,1,LV,0,#1f77b4,624,487,"[71, 247, 332, 424]",0.8543767186068036,0.7457745774578094,316.3025419926271
patient0133_4CH_ED_f000__la,patient0133_4CH_ED_f000,patient0133_4CH_ED_f000__la,3,LA,0,#2ca02c,624,487,"[314, 253, 480, 431]",0.8916095698079542,0.8044183218484782,315.1207499904558
patient0133_4CH_ES_f000__lv,patient0133_4CH_ES_f000,patient0133_4CH_ES_f000__lv,1,LV,0,#1f77b4,624,487,"[82, 280, 299, 397]",0.7970872973802983,0.6626310418407725,314.1349999932572
patient0133_4CH_ES_f000__la,patient0133_4CH_ES_f000,patient0133_4CH_ES_f000__la,3,LA,0,#2ca02c,624,487,"[288, 229, 478, 436]",0.8953486465660165,0.8105260033246823,319.6571670123376
patient0134_2CH_ED_f000__lv,patient0134_2CH_ED_f000,patient0134_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[108, 216, 372, 390]",0.8763940113999334,0.779983393014744,312.6007909886539
patient0134_2CH_ED_f000__la,patient0134_2CH_ED_f000,patient0134_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[333, 264, 471, 391]",0.8898367648265565,0.8015368701050676,312.94829200487584
patient0134_2CH_ES_f000__lv,patient0134_2CH_ES_f000,patient0134_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[108, 233, 338, 362]",0.7659648512267853,0.6206993795827811,323.1415000045672
patient0134_2CH_ES_f000__la,patient0134_2CH_ES_f000,patient0134_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[317, 263, 472, 404]",0.9092002767000785,0.8335171501048674,324.561583052855
patient0134_4CH_ED_f000__lv,patient0134_4CH_ED_f000,patient0134_4CH_ED_f000__lv,1,LV,0,#1f77b4,593,519,"[113, 214, 362, 405]",0.8770270830741326,0.780986851824548,320.824041031301
patient0134_4CH_ED_f000__la,patient0134_4CH_ED_f000,patient0134_4CH_ED_f000__la,3,LA,0,#2ca02c,593,519,"[344, 259, 496, 397]",0.8899848019602711,0.8017771319996637,327.5257499772124
patient0134_4CH_ES_f000__lv,patient0134_4CH_ES_f000,patient0134_4CH_ES_f000__lv,1,LV,0,#1f77b4,593,519,"[106, 248, 334, 398]",0.8356582131544581,0.7177086853667733,333.2250419771299
patient0134_4CH_ES_f000__la,patient0134_4CH_ES_f000,patient0134_4CH_ES_f000__la,3,LA,0,#2ca02c,593,519,"[332, 259, 487, 412]",0.8768660667019913,0.7807315233786856,332.4136669980362
patient0135_2CH_ED_f000__lv,patient0135_2CH_ED_f000,patient0135_2CH_ED_f000__lv,1,LV,0,#1f77b4,787,649,"[127, 321, 392, 482]",0.7959132316674559,0.6610098645712364,322.3389170016162
patient0135_2CH_ED_f000__la,patient0135_2CH_ED_f000,patient0135_2CH_ED_f000__la,3,LA,0,#2ca02c,787,649,"[391, 323, 578, 454]",0.8032576082298034,0.6712034383955725,330.66495798993856
patient0135_2CH_ES_f000__lv,patient0135_2CH_ES_f000,patient0135_2CH_ES_f000__lv,1,LV,0,#1f77b4,787,649,"[171, 310, 380, 440]",0.753509833159904,0.6045052365476686,324.8541250359267
patient0135_2CH_ES_f000__la,patient0135_2CH_ES_f000,patient0135_2CH_ES_f000__la,3,LA,0,#2ca02c,787,649,"[368, 311, 591, 481]",0.9001265519718336,0.81839101906278,323.11079098144546
patient0135_4CH_ED_f000__lv,patient0135_4CH_ED_f000,patient0135_4CH_ED_f000__lv,1,LV,0,#1f77b4,787,649,"[134, 343, 392, 505]",0.8249749494883413,0.7020913716938708,323.518207995221
patient0135_4CH_ED_f000__la,patient0135_4CH_ED_f000,patient0135_4CH_ED_f000__la,3,LA,0,#2ca02c,787,649,"[391, 329, 596, 500]",0.853672929396788,0.7447027565593675,320.55341702653095
patient0135_4CH_ES_f000__lv,patient0135_4CH_ES_f000,patient0135_4CH_ES_f000__lv,1,LV,0,#1f77b4,787,649,"[139, 332, 373, 456]",0.7550528851189248,0.6064939434725747,318.5144580202177
patient0135_4CH_ES_f000__la,patient0135_4CH_ES_f000,patient0135_4CH_ES_f000__la,3,LA,0,#2ca02c,787,649,"[350, 315, 579, 493]",0.9117680225533771,0.8378434391284233,314.5486669964157
patient0136_2CH_ED_f000__lv,patient0136_2CH_ED_f000,patient0136_2CH_ED_f000__lv,1,LV,0,#1f77b4,451,422,"[106, 150, 327, 353]",0.8190600784945458,0.6935662547934404,328.4845420275815
patient0136_2CH_ED_f000__la,patient0136_2CH_ED_f000,patient0136_2CH_ED_f000__la,3,LA,0,#2ca02c,451,422,"[274, 255, 421, 428]",0.7785754346607464,0.637432271099441,312.6047500409186
patient0136_2CH_ES_f000__lv,patient0136_2CH_ES_f000,patient0136_2CH_ES_f000__lv,1,LV,0,#1f77b4,451,422,"[104, 171, 299, 336]",0.7605126526030778,0.6135703234085763,299.5411659940146
patient0136_2CH_ES_f000__la,patient0136_2CH_ES_f000,patient0136_2CH_ES_f000__la,3,LA,0,#2ca02c,451,422,"[266, 255, 421, 410]",0.8174922162468675,0.6913207908470049,305.07925001438707
patient0136_4CH_ED_f000__lv,patient0136_4CH_ED_f000,patient0136_4CH_ED_f000__lv,1,LV,0,#1f77b4,521,487,"[113, 174, 331, 356]",0.8490312484052853,0.7376666371080555,305.38554198574275
patient0136_4CH_ED_f000__la,patient0136_4CH_ED_f000,patient0136_4CH_ED_f000__la,3,LA,0,#2ca02c,521,487,"[314, 227, 479, 377]",0.8868523821921669,0.7967068949388172,303.0548329697922
patient0136_4CH_ES_f000__lv,patient0136_4CH_ES_f000,patient0136_4CH_ES_f000__lv,1,LV,0,#1f77b4,521,487,"[117, 212, 310, 344]",0.8503040785583189,0.7395904105601574,300.3479589824565
patient0136_4CH_ES_f000__la,patient0136_4CH_ES_f000,patient0136_4CH_ES_f000__la,3,LA,0,#2ca02c,521,487,"[292, 220, 476, 376]",0.8943264801707911,0.8088522191514352,301.8065830110572
patient0137_2CH_ED_f000__lv,patient0137_2CH_ED_f000,patient0137_2CH_ED_f000__lv,1,LV,0,#1f77b4,686,487,"[56, 274, 302, 418]",0.7946588916355465,0.6592813321648872,312.27974995272234
patient0137_2CH_ED_f000__la,patient0137_2CH_ED_f000,patient0137_2CH_ED_f000__la,3,LA,0,#2ca02c,686,487,"[261, 342, 408, 513]",0.8347284635944916,0.716338155971308,312.441082962323
patient0137_2CH_ES_f000__lv,patient0137_2CH_ES_f000,patient0137_2CH_ES_f000__lv,1,LV,0,#1f77b4,686,487,"[71, 285, 292, 410]",0.7634652926681719,0.6174232620738044,311.94400001550093
patient0137_2CH_ES_f000__la,patient0137_2CH_ES_f000,patient0137_2CH_ES_f000__la,3,LA,0,#2ca02c,686,487,"[257, 335, 416, 507]",0.8458624023412387,0.7328956305185724,317.7724169800058
patient0137_4CH_ED_f000__lv,patient0137_4CH_ED_f000,patient0137_4CH_ED_f000__lv,1,LV,0,#1f77b4,686,487,"[78, 324, 290, 427]",0.8296096904442027,0.7088316467342981,320.46720798825845
patient0137_4CH_ED_f000__la,patient0137_4CH_ED_f000,patient0137_4CH_ED_f000__la,3,LA,0,#2ca02c,686,487,"[270, 315, 454, 458]",0.906417246036136,0.8288510794000051,327.1377499913797
patient0137_4CH_ES_f000__lv,patient0137_4CH_ES_f000,patient0137_4CH_ES_f000__lv,1,LV,0,#1f77b4,686,487,"[96, 326, 280, 405]",0.7755934507961161,0.6334443827506631,325.25191601598635
patient0137_4CH_ES_f000__la,patient0137_4CH_ES_f000,patient0137_4CH_ES_f000__la,3,LA,0,#2ca02c,686,487,"[260, 301, 462, 470]",0.9240714445856206,0.8588594846148994,339.6064169937745
patient0138_2CH_ED_f000__lv,patient0138_2CH_ED_f000,patient0138_2CH_ED_f000__lv,1,LV,0,#1f77b4,482,422,"[106, 211, 385, 353]",0.8727219186598383,0.7741851217601445,336.33441699203104
patient0138_2CH_ED_f000__la,patient0138_2CH_ED_f000,patient0138_2CH_ED_f000__la,3,LA,0,#2ca02c,482,422,"[380, 241, 421, 363]",0.7238991968987484,0.5672743055564946,332.66279101371765
patient0138_2CH_ES_f000__lv,patient0138_2CH_ES_f000,patient0138_2CH_ES_f000__lv,1,LV,0,#1f77b4,482,422,"[105, 231, 360, 331]",0.8449158549712923,0.731475588690003,329.3019580305554
patient0138_2CH_ES_f000__la,patient0138_2CH_ES_f000,patient0138_2CH_ES_f000__la,3,LA,0,#2ca02c,482,422,"[355, 220, 421, 353]",0.8004993368184439,0.6673604787307567,334.67070799088106
patient0138_4CH_ED_f000__lv,patient0138_4CH_ED_f000,patient0138_4CH_ED_f000__lv,1,LV,0,#1f77b4,482,422,"[119, 206, 375, 353]",0.8549038987627994,0.7465782983971189,332.1846249746159
patient0138_4CH_ED_f000__la,patient0138_4CH_ED_f000,patient0138_4CH_ED_f000__la,3,LA,0,#2ca02c,482,422,"[362, 240, 421, 354]",0.7834003811139282,0.643926209537689,329.49033397017047
patient0138_4CH_ES_f000__lv,patient0138_4CH_ES_f000,patient0138_4CH_ES_f000__lv,1,LV,0,#1f77b4,482,422,"[127, 245, 348, 355]",0.8251286030405424,0.7023139768114562,332.2219999972731
patient0138_4CH_ES_f000__la,patient0138_4CH_ES_f000,patient0138_4CH_ES_f000__la,3,LA,0,#2ca02c,482,422,"[336, 267, 421, 389]",0.8092360811395416,0.6795940558177122,320.96329098567367
patient0139_2CH_ED_f000__lv,patient0139_2CH_ED_f000,patient0139_2CH_ED_f000__lv,1,LV,0,#1f77b4,669,552,"[85, 240, 366, 435]",0.8694733049066279,0.7690869297295491,322.0675829797983
patient0139_2CH_ED_f000__la,patient0139_2CH_ED_f000,patient0139_2CH_ED_f000__la,3,LA,0,#2ca02c,669,552,"[339, 297, 495, 435]",0.8896139557422421,0.8011753753055969,318.4451670385897
patient0139_2CH_ES_f000__lv,patient0139_2CH_ES_f000,patient0139_2CH_ES_f000__lv,1,LV,0,#1f77b4,669,552,"[87, 248, 335, 393]",0.8139951564315474,0.6863337539014256,311.2655419972725
patient0139_2CH_ES_f000__la,patient0139_2CH_ES_f000,patient0139_2CH_ES_f000__la,3,LA,0,#2ca02c,669,552,"[324, 277, 499, 412]",0.8698901469390415,0.7697394590295497,313.6385830002837
patient0139_4CH_ED_f000__lv,patient0139_4CH_ED_f000,patient0139_4CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[93, 192, 381, 376]",0.8828930156362846,0.7903388198214432,316.10587501199916
patient0139_4CH_ED_f000__la,patient0139_4CH_ED_f000,patient0139_4CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[363, 251, 453, 384]",0.8282300639067361,0.7068196907903758,313.002958020661
patient0139_4CH_ES_f000__lv,patient0139_4CH_ES_f000,patient0139_4CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[96, 178, 359, 350]",0.8618036132738889,0.75716600696019,318.3924999902956
patient0139_4CH_ES_f000__la,patient0139_4CH_ES_f000,patient0139_4CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[331, 244, 453, 368]",0.8725739878809728,0.7739523290233884,323.6041250056587
patient0140_2CH_ED_f000__lv,patient0140_2CH_ED_f000,patient0140_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[87, 250, 326, 384]",0.8283786405674374,0.7070361374844679,312.1004579588771
patient0140_2CH_ED_f000__la,patient0140_2CH_ED_f000,patient0140_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[327, 245, 490, 405]",0.8723851417400116,0.773655238177897,306.27954099327326
patient0140_2CH_ES_f000__lv,patient0140_2CH_ES_f000,patient0140_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[101, 259, 316, 372]",0.7750704458810624,0.6327469553452597,311.13416695734486
patient0140_2CH_ES_f000__la,patient0140_2CH_ES_f000,patient0140_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[312, 250, 497, 408]",0.902272776141247,0.821946250881524,314.7520420025103
patient0140_4CH_ED_f000__lv,patient0140_4CH_ED_f000,patient0140_4CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[98, 224, 335, 347]",0.7585498775768743,0.6110192136405772,307.52791702980176
patient0140_4CH_ED_f000__la,patient0140_4CH_ED_f000,patient0140_4CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[312, 222, 512, 384]",0.8992816181189782,0.8169951850737974,322.89854204282165
patient0140_4CH_ES_f000__lv,patient0140_4CH_ES_f000,patient0140_4CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[102, 240, 317, 341]",0.7462232285365257,0.5951802948667209,324.7405419824645
patient0140_4CH_ES_f000__la,patient0140_4CH_ES_f000,patient0140_4CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[299, 211, 507, 393]",0.9120850305054085,0.838378969019206,325.4710410255939
patient0141_2CH_ED_f000__lv,patient0141_2CH_ED_f000,patient0141_2CH_ED_f000__lv,1,LV,0,#1f77b4,382,357,"[124, 137, 317, 261]",0.9194333180999705,0.8508806846453125,331.41283300938085
patient0141_2CH_ED_f000__la,patient0141_2CH_ED_f000,patient0141_2CH_ED_f000__la,3,LA,0,#2ca02c,382,357,"[314, 156, 356, 249]",0.7589125834286848,0.6114900314805575,331.16216596681625
patient0141_2CH_ES_f000__lv,patient0141_2CH_ES_f000,patient0141_2CH_ES_f000__lv,1,LV,0,#1f77b4,382,357,"[127, 160, 294, 235]",0.8470397404704801,0.7346651660103782,331.78566599963233
patient0141_2CH_ES_f000__la,patient0141_2CH_ES_f000,patient0141_2CH_ES_f000__la,3,LA,0,#2ca02c,382,357,"[289, 136, 356, 247]",0.7840146991274377,0.6447567240863633,324.1209170082584
patient0141_4CH_ED_f000__lv,patient0141_4CH_ED_f000,patient0141_4CH_ED_f000__lv,1,LV,0,#1f77b4,382,357,"[107, 121, 330, 272]",0.8957114074642817,0.8111207645526286,341.195292014163
patient0141_4CH_ED_f000__la,patient0141_4CH_ED_f000,patient0141_4CH_ED_f000__la,3,LA,0,#2ca02c,382,357,"[318, 158, 356, 273]",0.7729720340459042,0.6299546998877974,330.09025000501424
patient0141_4CH_ES_f000__lv,patient0141_4CH_ES_f000,patient0141_4CH_ES_f000__lv,1,LV,0,#1f77b4,382,357,"[114, 133, 294, 244]",0.8795455318570332,0.7849899811768869,320.03016700036824
patient0141_4CH_ES_f000__la,patient0141_4CH_ES_f000,patient0141_4CH_ES_f000__la,3,LA,0,#2ca02c,382,357,"[279, 125, 356, 265]",0.8295906669365233,0.708803871860211,313.76320897834376
patient0142_2CH_ED_f000__lv,patient0142_2CH_ED_f000,patient0142_2CH_ED_f000__lv,1,LV,0,#1f77b4,472,389,"[66, 168, 281, 347]",0.8191145175522381,0.6936443285376115,315.55579201085493
patient0142_2CH_ED_f000__la,patient0142_2CH_ED_f000,patient0142_2CH_ED_f000__la,3,LA,0,#2ca02c,472,389,"[271, 259, 301, 346]",0.8698649813275786,0.7697000508400117,314.8966660373844
patient0142_2CH_ES_f000__lv,patient0142_2CH_ES_f000,patient0142_2CH_ES_f000__lv,1,LV,0,#1f77b4,472,389,"[88, 197, 248, 340]",0.7879599078628563,0.6501104319689506,311.1514589982107
patient0142_2CH_ES_f000__la,patient0142_2CH_ES_f000,patient0142_2CH_ES_f000__la,3,LA,0,#2ca02c,472,389,"[238, 254, 300, 348]",0.8255918106208245,0.7029853998698998,314.4746670150198
patient0142_4CH_ED_f000__lv,patient0142_4CH_ED_f000,patient0142_4CH_ED_f000__lv,1,LV,0,#1f77b4,472,389,"[81, 190, 272, 328]",0.8816464891041449,0.7883432926302121,313.5834580170922
patient0142_4CH_ED_f000__la,patient0142_4CH_ED_f000,patient0142_4CH_ED_f000__la,3,LA,0,#2ca02c,472,389,"[268, 215, 347, 309]",0.8770764119602403,0.7810650887577374,318.9987920341082
patient0142_4CH_ES_f000__lv,patient0142_4CH_ES_f000,patient0142_4CH_ES_f000__lv,1,LV,0,#1f77b4,472,389,"[89, 217, 243, 315]",0.8548038862900977,0.7464257659075048,325.70254104211926
patient0142_4CH_ES_f000__la,patient0142_4CH_ES_f000,patient0142_4CH_ES_f000__la,3,LA,0,#2ca02c,472,389,"[230, 217, 305, 305]",0.858981233244119,0.752819548872645,319.4006670382805
patient0143_2CH_ED_f000__lv,patient0143_2CH_ED_f000,patient0143_2CH_ED_f000__lv,1,LV,0,#1f77b4,512,422,"[69, 207, 307, 349]",0.872891396332887,0.7744518970868708,316.2192919990048
patient0143_2CH_ED_f000__la,patient0143_2CH_ED_f000,patient0143_2CH_ED_f000__la,3,LA,0,#2ca02c,512,422,"[307, 231, 401, 321]",0.8186714542191721,0.6930091185414391,318.3335000067018
patient0143_2CH_ES_f000__lv,patient0143_2CH_ES_f000,patient0143_2CH_ES_f000__lv,1,LV,0,#1f77b4,512,422,"[81, 204, 290, 310]",0.8315958299920371,0.7117364447496501,320.1569999800995
patient0143_2CH_ES_f000__la,patient0143_2CH_ES_f000,patient0143_2CH_ES_f000__la,3,LA,0,#2ca02c,512,422,"[283, 220, 397, 317]",0.863761522806259,0.7601938678750814,314.6505419863388
patient0143_4CH_ED_f000__lv,patient0143_4CH_ED_f000,patient0143_4CH_ED_f000__lv,1,LV,0,#1f77b4,512,422,"[72, 202, 302, 351]",0.8636389646556424,0.7600040284679199,315.14341704314575
